room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
15227616,1211,94899655,Shared room,,Busan,Busan,Suyeong,11,5.0,6,1.0,,27.0,,2017-05-10 12:16:30.448273,35.166173,129.114567,0101000020E61000006DC66988AA236040363D282845954140
11680901,1211,62042346,Shared room,,Busan,Busan,Dong,17,5.0,8,1.0,,19.0,,2017-05-10 12:16:28.744787,35.116274,129.042176,0101000020E6100000A3957B815921604003B00111E28E4140
15573916,1211,96370154,Shared room,,Busan,Incheon,Jung,4,5.0,4,1.0,,22.0,,2017-05-10 12:16:28.742377,35.10063,129.038003,0101000020E6100000CC441152372160408D7F9F71E18C4140
3275076,1211,16556880,Shared room,,Busan,Busan,Suyeong,22,5.0,3,1.0,,19.0,,2017-05-10 12:16:28.737645,35.157243,129.115062,0101000020E610000065E08096AE2360403143E38920944140
16817139,1211,111875252,Shared room,,Busan,Busan,Haeundae,16,4.5,8,1.0,,16.0,,2017-05-10 12:16:28.714467,35.163038,129.158143,0101000020E6100000ECA2E8810F256040AC00DF6DDE944140
6026644,1211,31273436,Shared room,,Busan,Busan,Suyeong,35,4.5,8,1.0,,27.0,,2017-05-10 12:16:28.711699,35.170315,129.131679,0101000020E61000003DD2E0B6362460405682C5E1CC954140
9614650,1211,49743724,Shared room,,Busan,Busan,Nam,22,5.0,8,1.0,,19.0,,2017-05-10 12:16:28.709439,35.128843,129.092168,0101000020E61000009B374E0AF3226040C6A86BED7D904140
16003149,1211,101454830,Shared room,,Busan,Busan,Haeundae,25,4.5,2,1.0,,11.0,,2017-05-10 12:16:28.707455,35.163345,129.164625,0101000020E610000054E3A59B44256040897B2C7DE8944140
8201746,1211,17860082,Shared room,,Busan,Busan,Haeundae,25,4.5,8,1.0,,10.0,,2017-05-10 12:16:28.704696,35.160314,129.161266,0101000020E61000009E7E501729256040A48B4D2B85944140
2616653,1211,13396423,Shared room,,Busan,Busan,Busanjin,27,5.0,4,1.0,,19.0,,2017-05-10 12:16:28.702534,35.148813,129.056204,0101000020E6100000F1BC546CCC2160401D1CEC4D0C934140
14334232,1211,86644149,Shared room,,Busan,Incheon,Jung,3,4.5,2,1.0,,22.0,,2017-05-10 12:16:28.699778,35.103987,129.034551,0101000020E610000069E1B20A1B216040C51A2E724F8D4140
15993545,1211,57705004,Shared room,,Busan,Busan,Yeonje,3,4.5,4,1.0,,18.0,,2017-05-10 12:16:28.697419,35.186044,129.078919,0101000020E61000000F81238186226040FBCE2F4AD0974140
6107946,1211,31688399,Shared room,,Busan,Busan,Haeundae,35,4.5,4,1.0,,27.0,,2017-05-10 12:16:28.694422,35.16374,129.1614,0101000020E6100000613255302A2560400586AC6EF5944140
18014615,1211,30312359,Shared room,,Busan,Busan,Suyeong,4,5.0,2,1.0,,10.0,,2017-05-10 12:16:28.687749,35.157768,129.124443,0101000020E6100000EBE6E26FFB2360407B2DE8BD31944140
15400866,1211,87697970,Shared room,,Busan,Busan,Busanjin,20,4.5,1,1.0,,11.0,,2017-05-10 12:16:28.685653,35.148506,129.06102,0101000020E6100000DD0C37E0F321604040A19E3E02934140
4288922,1211,8180419,Shared room,,Busan,Busan,Busanjin,89,4.5,2,1.0,,15.0,,2017-05-10 12:16:28.682907,35.150549,129.0569,0101000020E61000008FE4F21FD221604006B98B3045934140
15346400,1211,809854,Shared room,,Busan,Busan,Dong,9,5.0,1,1.0,,21.0,,2017-05-10 12:16:28.680820,35.114562,129.035548,0101000020E6100000062E8F3523216040A3AEB5F7A98E4140
18263053,1211,62045750,Shared room,,Busan,Busan,Dong,3,4.5,4,1.0,,19.0,,2017-05-10 12:16:28.678535,35.117856,129.040634,0101000020E610000062A3ACDF4C21604096D1C8E7158F4140
8078465,1211,35442568,Shared room,,Busan,Incheon,Jung,61,4.5,4,1.0,,13.0,,2017-05-10 12:16:28.672907,35.102578,129.025717,0101000020E6100000703E75ACD220604001A5A146218D4140
9179548,1211,47695577,Entire home/apt,,Busan,Busan,Haeundae,43,5.0,6,3.0,,136.0,,2017-05-10 12:12:47.978210,35.166269,129.13298,0101000020E6100000B5E0455F4124604058AB764D48954140
18509969,1211,128317718,Entire home/apt,,Busan,Busan,Busanjin,0,0.0,12,2.0,,125.0,,2017-05-10 12:12:47.953920,35.153763,129.064688,0101000020E6100000328E91EC11226040DC2A8881AE934140
16801743,1211,104417492,Entire home/apt,,Busan,Busan,Gangseo,1,0.0,8,2.0,,272.0,,2017-05-10 12:11:19.714375,35.106866,128.91514,0101000020E61000005E68AED3481D6040F486FBC8AD8D4140
12977247,1211,71434162,Entire home/apt,,Busan,Busan,Gijang,0,0.0,6,2.0,,155.0,,2017-05-10 12:11:14.895335,35.297173,129.259907,0101000020E61000000C207C28512860408A20CEC309A64140
12258467,1211,62924220,Entire home/apt,,Busan,Busan,Haeundae,18,5.0,11,3.0,,163.0,,2017-05-10 12:11:13.403176,35.164923,129.168628,0101000020E610000014268C6665256040DAAD65321C954140
14659511,1211,91058663,Entire home/apt,,Busan,Busan,Haeundae,23,5.0,6,3.0,,180.0,,2017-05-10 12:11:12.009086,35.157738,129.15265,0101000020E610000080B74082E224604011AB3FC230944140
17769508,1211,121444858,Entire home/apt,,Busan,Busan,Busanjin,7,4.5,16,4.0,,136.0,,2017-05-10 12:11:09.666194,35.156541,129.054124,0101000020E6100000B83D4162BB216040D7BD158909944140
16418416,1211,5690620,Entire home/apt,,Busan,Busan,Suyeong,7,4.0,4,1.0,,87.0,,2017-05-10 12:11:00.661363,35.167416,129.132701,0101000020E6100000B0E42A163F246040E06932E36D954140
8573962,1211,15597220,Entire home/apt,,Busan,Busan,Haeundae,29,5.0,5,2.0,,101.0,,2017-05-10 12:10:59.023653,35.164606,129.157403,0101000020E61000005A29047209256040D95C35CF11954140
16510758,1211,99461448,Entire home/apt,,Busan,Busan,Busanjin,12,5.0,6,2.0,,81.0,,2017-05-10 12:10:49.375554,35.152973,129.025103,0101000020E61000000281CEA4CD206040E415889E94934140
7331651,1211,25388396,Entire home/apt,,Busan,Busan,Suyeong,0,0.0,15,2.0,,271.0,,2017-05-10 12:08:27.394141,35.147941,129.114527,0101000020E61000004AF08634AA236040685E0EBBEF924140
12245322,1211,65909941,Entire home/apt,,Busan,Busan,Haeundae,10,4.5,10,3.0,,227.0,,2017-05-10 12:08:26.112185,35.158918,129.147247,0101000020E6100000E42D573FB6246040745FCE6C57944140
13437364,1211,37935106,Entire home/apt,,Busan,Busan,Haeundae,1,0.0,10,3.0,,272.0,,2017-05-10 12:08:26.105289,35.160397,129.175879,0101000020E6100000B421FFCCA025604032B08EE387944140
4827377,1211,24854669,Entire home/apt,,Busan,Busan,Suyeong,5,5.0,6,3.0,,200.0,,2017-05-10 12:08:23.419262,35.146728,129.114095,0101000020E610000063B48EAAA623604029B4ACFBC7924140
9416597,1211,48824962,Entire home/apt,,Busan,Busan,Haeundae,128,5.0,15,3.0,,151.0,,2017-05-10 12:08:20.984248,35.160642,129.167172,0101000020E6100000D219187959256040992EC4EA8F944140
7653204,1211,38530724,Entire home/apt,,Busan,Busan,Haeundae,9,4.5,10,2.0,,163.0,,2017-05-10 12:08:20.976090,35.161665,129.165674,0101000020E610000085798F334D25604034F44F70B1944140
14826046,1211,48824962,Entire home/apt,,Busan,Busan,Haeundae,87,5.0,16,3.0,,179.0,,2017-05-10 12:08:20.964958,35.160924,129.165764,0101000020E610000055DB4DF04D2560401D925A2899944140
17797669,1211,33941259,Entire home/apt,,Busan,Busan,Haeundae,0,0.0,4,2.0,,163.0,,2017-05-10 12:08:19.504035,35.158036,129.142158,0101000020E6100000AC1BEF8E8C2460409BCB0D863A944140
6013076,1211,31213267,Entire home/apt,,Busan,Busan,Haeundae,4,5.0,6,3.0,,181.0,,2017-05-10 12:08:17.872373,35.16359,129.148945,0101000020E6100000E3FC4D28C4246040F0F96184F0944140
13947893,1211,71563758,Entire home/apt,,Busan,Busan,Haeundae,57,4.5,8,3.0,,163.0,,2017-05-10 12:08:17.864757,35.158641,129.179036,0101000020E6100000D099B4A9BA256040026729594E944140
16431221,1211,79761973,Entire home/apt,,Busan,Busan,Haeundae,8,4.5,12,2.0,,163.0,,2017-05-10 12:08:17.847767,35.157296,129.148629,0101000020E610000097C79A91C124604054E57B4622944140
