room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
15891283,103070145,Entire home/apt,Busan,Yeonje,0,0.0,3,1.0,74.0,,35.189994,129.083624,2017-01-16 04:06:44.283037
7282491,33023240,Entire home/apt,Busan,Nam,0,0.0,6,2.0,73.0,,35.131495,129.089209,2017-01-16 04:06:44.278772
15669194,94439962,Entire home/apt,Busan,Haeundae,15,5.0,3,1.0,46.0,,35.16083,129.151602,2017-01-16 04:06:35.212374
3298801,16488518,Entire home/apt,Busan,Haeundae,48,5.0,3,0.0,57.0,,35.168488,129.174423,2017-01-16 04:06:26.797641
5594463,21660947,Entire home/apt,Busan,Yeonje,45,4.5,4,1.0,41.0,,35.171427,129.098501,2017-01-16 04:06:23.653474
4436328,21660947,Entire home/apt,Busan,Yeonje,98,4.5,4,1.0,41.0,,35.172852,129.098882,2017-01-16 04:06:23.645516
13308656,56261357,Entire home/apt,Busan,Haeundae,16,4.0,4,1.0,41.0,,35.160644,129.152073,2017-01-16 04:06:22.815097
15774167,101430391,Entire home/apt,Incheon,Jung,4,4.0,4,1.0,35.0,,35.101147,129.033436,2017-01-16 04:06:22.055973
14763268,83071512,Entire home/apt,Busan,Dong,36,4.5,3,1.0,38.0,,35.120594,129.043512,2017-01-16 04:06:22.041582
15759476,101891092,Entire home/apt,Busan,Suyeong,11,4.5,4,1.0,36.0,,35.155384,129.111735,2017-01-16 04:06:22.034340
12878112,117018,Entire home/apt,Busan,Haeundae,21,4.5,5,1.0,31.0,,35.161593,129.183394,2017-01-16 04:06:20.900623
14154894,80666206,Entire home/apt,Busan,Gijang,0,0.0,8,2.0,303.0,,35.278129,129.234361,2017-01-16 04:06:13.405553
12610914,68452227,Entire home/apt,Busan,Haeundae,3,4.5,8,3.0,258.0,,35.160485,129.17741,2017-01-16 04:06:13.398626
14230761,80666206,Entire home/apt,Busan,Gijang,0,0.0,4,1.0,230.0,,35.278023,129.233858,2017-01-16 04:06:12.102590
