room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
8402944,1385,1722410,Entire home/apt,,Cambridge MA,,Agassiz,15,4.5,3,1.0,,137.0,,2017-06-24 14:49:43.686747,42.381721,-71.114398,0101000020E6100000942EFD4B52C751C02499D53BDC304540
5975680,1385,30043754,Entire home/apt,,Cambridge MA,,East Cambridge,3,4.0,2,0.0,,129.0,,2017-06-24 14:49:43.676216,42.362546,-71.082335,0101000020E61000003C1405FA44C551C0D7A546E8672E4540
14335003,1385,74137888,Entire home/apt,,Cambridge MA,,West Cambridge,1,0.0,4,1.0,,122.0,,2017-06-24 14:49:38.895278,42.37573,-71.133388,0101000020E6100000726BD26D89C851C02310AFEB17304540
8593413,1385,45224133,Entire home/apt,,Cambridge MA,,Mid-Cambridge,80,5.0,3,1.0,,127.0,,2017-06-24 14:49:38.889150,42.370996,-71.10566,0101000020E6100000B41F2922C3C651C0317903CC7C2F4540
719714,1385,727944,Entire home/apt,,Cambridge MA,,North Cambridge,95,5.0,2,1.0,,125.0,,2017-06-24 14:49:38.886547,42.394134,-71.125256,0101000020E61000002DE8BD3104C851C0EF1EA0FB72324540
17941287,1385,115611,Entire home/apt,,Cambridge MA,,East Cambridge,22,5.0,2,1.0,,140.0,,2017-06-24 14:49:38.875598,42.371238,-71.08784,0101000020E6100000F6D1A92B9FC551C027840EBA842F4540
13028484,1385,7616444,Entire home/apt,,Cambridge MA,,Mid-Cambridge,2,0.0,3,1.0,,125.0,,2017-06-24 14:49:38.872892,42.369768,-71.109935,0101000020E6100000E36BCF2C09C751C0BD8DCD8E542F4540
1579165,1385,7918311,Entire home/apt,,Cambridge MA,,North Cambridge,24,5.0,2,0.0,,138.0,,2017-06-24 14:49:37.872843,42.398404,-71.131046,0101000020E61000006211C30E63C851C03C4CFBE6FE324540
14855960,1385,65403457,Entire home/apt,,Cambridge MA,,Mid-Cambridge,55,4.5,3,0.0,,109.0,,2017-06-24 14:49:26.369776,42.371394,-71.113591,0101000020E6100000AD872F1345C751C01FF7ADD6892F4540
14521992,1385,89743014,Shared room,,Cambridge MA,,Mid-Cambridge,1,0.0,1,1.0,,395.0,,2017-06-24 15:07:10.383321,42.36995,-71.110711,0101000020E6100000AD1397E315C751C0DE9387855A2F4540
